instance_id,n,scenario,time_scratch_sec,time_warm_sec,iter_scratch,iter_warm,speedup,status_scratch,status_warm
193,284,volume,0.08029540000097768,0.04841809999925317,191,119,1.658375690128613,optimal,optimal
194,177,capacity,0.013038199998845812,0.0010314999999536667,155,16,12.640038777926772,optimal,optimal
194,177,value,0.013165099999241647,1.0599998859106563e-05,146,0,1241.9906996434609,optimal,optimal
194,177,volume,0.008503299999574665,0.004927399999360205,126,72,1.725717417031045,optimal,optimal
195,179,capacity,0.015535200000158511,0.0010065999995276798,179,16,15.43333996368765,optimal,optimal
195,179,value,0.015484999999898719,2.6300000172341242e-05,174,0,588.7832660998889,optimal,optimal
195,179,volume,0.00897380000060366,0.0056280999997397885,130,85,1.5944634958544728,optimal,optimal
196,58,capacity,0.0017023999989760341,5.070000042906031e-05,58,2,33.577908965859685,optimal,optimal
196,58,value,0.0015958000003593042,7.200000254670158e-06,57,0,221.63888109923548,optimal,optimal
196,58,volume,0.00097749999986263,0.0007046999999147374,36,29,1.3871150844059867,optimal,optimal
197,217,capacity,0.02528080000047339,0.0007199000010587042,217,8,35.1170995461797,optimal,optimal
197,217,value,0.02400889999989886,1.06999996205559e-05,212,0,2243.82250946767,optimal,optimal
197,217,volume,0.01447349999943981,0.009298799999669427,152,101,1.5564911601447868,optimal,optimal
198,29,capacity,0.0006408999997802312,4.369999987829942e-05,29,2,14.665903925974373,optimal,optimal
198,29,value,0.0005983999999443768,6.8999997893115506e-06,27,0,86.72464032119663,optimal,optimal
198,29,volume,0.0004400999987410614,0.00026419999994686805,22,11,1.6657834929203927,optimal,optimal
199,27,capacity,0.0004922999996779254,2.4200000552809797e-05,22,1,20.3429747286004,optimal,optimal
199,27,value,0.0005022000004828442,6.199999916134402e-06,23,0,81.00000117354156,optimal,optimal
199,27,volume,0.00042190000021946616,0.00025520000053802505,22,12,1.6532131635187934,optimal,optimal
200,75,capacity,0.0022038000006432412,0.00010780000047816429,62,4,20.443413644414942,optimal,optimal
200,75,value,0.0020683999991888413,5.199999577598646e-06,57,0,397.76926292444546,optimal,optimal
200,75,volume,0.0013870999991922872,0.0005907000013394281,51,21,2.3482309057846633,optimal,optimal
